Iterations,Accuracy (%),Attack,Aggregator,Optimizer,seed,LR
1350,81.59054487179488,BF,KRUM,Baseline,0,0.001
1380,83.66386217948718,BF,KRUM,Baseline,0,0.001
1410,83.48357371794872,BF,KRUM,Baseline,0,0.001
1440,82.28165064102564,BF,KRUM,Baseline,0,0.001
1470,82.02123397435898,BF,KRUM,Baseline,0,0.001
1500,84.58533653846153,BF,KRUM,Baseline,0,0.001
30,21.474358974358974,mimic,KRUM,Baseline,0,0.001
60,49.899839743589745,mimic,KRUM,Baseline,0,0.001
90,64.64342948717949,mimic,KRUM,Baseline,0,0.001
120,73.91826923076923,mimic,KRUM,Baseline,0,0.001
150,80.68910256410257,mimic,KRUM,Baseline,0,0.001
180,83.41346153846153,mimic,KRUM,Baseline,0,0.001
210,85.61698717948718,mimic,KRUM,Baseline,0,0.001
240,86.80889423076923,mimic,KRUM,Baseline,0,0.001
270,87.51001602564102,mimic,KRUM,Baseline,0,0.001
300,87.75040064102564,mimic,KRUM,Baseline,0,0.001
330,88.92227564102564,mimic,KRUM,Baseline,0,0.001
360,89.16266025641026,mimic,KRUM,Baseline,0,0.001
390,89.38301282051282,mimic,KRUM,Baseline,0,0.001
420,89.82371794871794,mimic,KRUM,Baseline,0,0.001
450,90.09415064102564,mimic,KRUM,Baseline,0,0.001
480,90.75520833333333,mimic,KRUM,Baseline,0,0.001
510,90.94551282051282,mimic,KRUM,Baseline,0,0.001
540,90.85536858974359,mimic,KRUM,Baseline,0,0.001
570,91.07572115384616,mimic,KRUM,Baseline,0,0.001
600,91.03565705128206,mimic,KRUM,Baseline,0,0.001
630,91.60657051282051,mimic,KRUM,Baseline,0,0.001
660,91.7167467948718,mimic,KRUM,Baseline,0,0.001
690,91.72676282051282,mimic,KRUM,Baseline,0,0.001
720,92.1474358974359,mimic,KRUM,Baseline,0,0.001
750,92.2676282051282,mimic,KRUM,Baseline,0,0.001
780,92.34775641025641,mimic,KRUM,Baseline,0,0.001
810,92.81850961538461,mimic,KRUM,Baseline,0,0.001
840,92.55809294871794,mimic,KRUM,Baseline,0,0.001
870,93.02884615384616,mimic,KRUM,Baseline,0,0.001
900,92.97876602564102,mimic,KRUM,Baseline,0,0.001
930,93.01883012820512,mimic,KRUM,Baseline,0,0.001
960,93.55969551282051,mimic,KRUM,Baseline,0,0.001
990,93.28926282051282,mimic,KRUM,Baseline,0,0.001
1020,93.58974358974359,mimic,KRUM,Baseline,0,0.001
1050,93.2792467948718,mimic,KRUM,Baseline,0,0.001
1080,93.76001602564102,mimic,KRUM,Baseline,0,0.001
1110,93.78004807692308,mimic,KRUM,Baseline,0,0.001
1140,93.86017628205128,mimic,KRUM,Baseline,0,0.001
1170,94.27083333333333,mimic,KRUM,Baseline,0,0.001
1200,94.24078525641026,mimic,KRUM,Baseline,0,0.001
1230,94.51121794871794,mimic,KRUM,Baseline,0,0.001
1260,94.21073717948718,mimic,KRUM,Baseline,0,0.001
1290,94.48116987179488,mimic,KRUM,Baseline,0,0.001
1320,94.44110576923077,mimic,KRUM,Baseline,0,0.001
1350,94.40104166666667,mimic,KRUM,Baseline,0,0.001
1380,94.44110576923077,mimic,KRUM,Baseline,0,0.001
1410,94.69150641025641,mimic,KRUM,Baseline,0,0.001
1440,94.63141025641026,mimic,KRUM,Baseline,0,0.001
1470,95.05208333333333,mimic,KRUM,Baseline,0,0.001
1500,94.89182692307692,mimic,KRUM,Baseline,0,0.001
